id,ticketnum,date,year,unit,unitdesc,violation,violationdesc,license,licstate,lictype,address,city,state,zip
3524,63065630,7/14/13 15:33,2013,2,CPD,940060,PARK/STAND ON BICYCLE PATH,P115316,IL,PAS,744 E OAKWOOD,Chicago,IL,
3525,62634237,7/17/13 22:54,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,D647005,IL,PAS,1176 N ELSTON,Chicago,IL,
3526,62838585,7/17/13 22:55,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N129888,IL,PAS,1174 N ELSTON,Chicago,IL,
3527,63340528,7/17/13 16:20,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P329548,IL,PAS,1155 N ELSTON,Chicago,IL,
3528,63340529,7/17/13 16:21,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R542387,IL,TRK,1153 N ELSTON,Chicago,IL,
3529,63340530,7/17/13 16:25,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P684360,IL,PAS,1151 N ELSTON,Chicago,IL,
3530,63340531,7/17/13 16:26,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P252560,IL,PAS,1149 N ELSTON,Chicago,IL,
3531,62817281,7/21/13 10:18,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N231104,IL,PAS,3758 W JACKSON,Chicago,IL,
3532,62817282,7/21/13 10:21,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H121115,IL,PAS,3740 W JACKSON,Chicago,IL,
3533,62817283,7/21/13 10:23,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N192144,IL,PAS,3738 W JACKSON,Chicago,IL,
3534,62817284,7/21/13 10:24,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P119244,IL,PAS,3738 W JACKSON BLVD,Chicago,IL,
3535,62817285,7/21/13 10:25,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H770898,IL,PAS,3731 W JACKSON,Chicago,IL,
3536,62817286,7/21/13 11:25,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,A198445,IL,PAS,3730 W JACKSON,Chicago,IL,
3537,62817287,7/21/13 11:43,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N517563,IL,PAS,3751 W JACKSON,Chicago,IL,
3538,62817288,7/21/13 11:51,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,86382SB,IL,TRK,3730 W JACKSON,Chicago,IL,
3539,62817289,7/21/13 11:55,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,G696186,IL,PAS,3740 W JACKSON,Chicago,IL,
3540,62817290,7/21/13 11:57,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R974870,IL,PAS,3751 W JACKSON BLVD,Chicago,IL,
3541,62965389,6/30/13 16:49,2013,5,CPD,940060,PARK/STAND ON BICYCLE PATH,DV9YTJ,TX,PAS,810 E 103RD ST,Chicago,IL,
3542,63307160,7/21/13 10:15,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N584502,IL,PAS,3799 W JACKSON BLVD,Chicago,IL,
3543,63307161,7/21/13 10:22,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,G272580,IL,PAS,3797 W JACKSON BLVD,Chicago,IL,
3544,63307162,7/21/13 10:21,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R550779,IL,PAS,3795 W JACKSON BLVD,Chicago,IL,
3545,63307163,7/21/13 10:24,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,G709028,IL,PAS,3753 W JACKSON BLVD,Chicago,IL,
3546,63307164,7/21/13 10:25,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L386118,IL,PAS,3747 W JACKSON BLVD,Chicago,IL,
3547,63307165,7/21/13 10:32,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,8933709,IL,PAS,3623 W JACKSON BLVD,Chicago,IL,
3548,63386090,7/21/13 10:18,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P200612,IL,PAS,3798 W JACKSON BLVD,Chicago,IL,
3549,63386092,7/21/13 10:32,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L291868,IL,PAS,3786 W JACKSON BLVD,Chicago,IL,
3550,63386093,7/21/13 10:33,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,751P224,IL,PAS,3750 W JACKSON BLVD,Chicago,IL,
3551,63386094,7/21/13 10:41,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P410557,IL,PAS,3721 W JACKSON BLVD,Chicago,IL,
3552,62637743,7/15/13 19:53,2013,2,CPD,940060,PARK/STAND ON BICYCLE PATH,N679718,IL,PAS,4413 S DREXEL,Chicago,IL,
3553,62637744,7/15/13 19:57,2013,2,CPD,940060,PARK/STAND ON BICYCLE PATH,G833879,IL,PAS,4413 S DREXEL,Chicago,IL,
3554,62950496,7/20/13 19:03,2013,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N164619,IL,PAS,306 S DEARBORN,Chicago,IL,
3555,63205590,7/11/13 18:50,2013,18,CPD,940060,PARK/STAND ON BICYCLE PATH,CY1436,IL,MCY,1604 N WELLS,Chicago,IL,
3556,63381221,7/23/13 12:36,2013,25,CPD,940060,PARK/STAND ON BICYCLE PATH,9496989,IL,PAS,3855 W DIVERSEY,Chicago,IL,
3557,63065634,7/21/13 15:46,2013,2,CPD,940060,PARK/STAND ON BICYCLE PATH,P974407,IL,PAS,746 E OAKWOOD,Chicago,IL,
3558,63065635,7/21/13 15:50,2013,2,CPD,940060,PARK/STAND ON BICYCLE PATH,7562431,IL,PAS,746 E OAKWOOD,Chicago,IL,
3559,62838589,7/27/13 0:13,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,10071P,IL,PAS,1174 N ELSTON,Chicago,IL,
3560,62838590,7/27/13 0:14,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X107205,IL,PAS,1172 N ELSTON,Chicago,IL,
3561,62838592,7/27/13 0:18,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R872106,IL,PAS,1170 N ELSTON,Chicago,IL,
3562,62838593,7/27/13 0:19,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R219209,IL,PAS,1178 N ELSTON,Chicago,IL,
3563,62838594,7/27/13 0:20,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P739451,IL,PAS,1168 N ELSTON,Chicago,IL,
3564,62838595,7/27/13 0:22,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,BIQH8S,FL,PAS,1164 N ELSTON,Chicago,IL,
3565,62838596,7/27/13 0:23,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N200248,IL,PAS,1160 N ELSTON,Chicago,IL,
3566,62838597,7/27/13 0:23,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P235133,IL,PAS,1158 N ELSTON,Chicago,IL,
3567,62838598,7/27/13 0:25,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,3166812,IL,PAS,1114 N ELSTON,Chicago,IL,
3568,62838599,7/27/13 0:24,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9341917,IL,PAS,1110 N ELSTON,Chicago,IL,
3569,62838600,7/27/13 0:25,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1943736,IL,PAS,1108 N ELSTON,Chicago,IL,
3570,63156619,7/24/13 11:29,2013,701,CPD,940060,PARK/STAND ON BICYCLE PATH,9744816,IL,PAS,1527 S WABASH,Chicago,IL,
3571,63304140,7/28/13 11:45,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N531513,IL,PAS,3628 W JACKSON,Chicago,IL,
3572,63343271,7/27/13 1:06,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X871698,IL,PAS,1100 N ELSTON,Chicago,IL,
3573,63343272,7/27/13 1:07,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R401614,IL,PAS,1100 N ELSTON,Chicago,IL,
3574,63343273,7/27/13 1:11,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N971971,IL,PAS,1112 N ELSTON,Chicago,IL,
3575,63343274,7/27/13 1:12,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R444499,IL,PAS,1108 N ELSTON,Chicago,IL,
3576,63240129,7/27/13 12:20,2013,15,CPD,940060,PARK/STAND ON BICYCLE PATH,9690907,IL,PAS,5140 W MADISON ST,Chicago,IL,
3577,62517838,7/28/13 11:45,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L617273,IL,PAS,3759 W JACKSON,Chicago,IL,
3578,62517839,7/28/13 11:45,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7680847,IL,PAS,3701 W JACKSON,Chicago,IL,
3579,62941285,7/22/13 19:04,2013,4,CPD,940060,PARK/STAND ON BICYCLE PATH,G5820U,TX,PAS,340 W ARMITAGE,Chicago,IL,
3580,63393471,7/30/13 11:17,2013,15,CPD,940060,PARK/STAND ON BICYCLE PATH,054PRW,AR,PAS,5142 W MADISON,Chicago,IL,
3581,63454157,7/27/13 18:35,2013,24,CPD,940060,PARK/STAND ON BICYCLE PATH,11597TX,TX,PAS,1741 W HOWARD,Chicago,IL,
3582,63281658,7/27/13 2:01,2013,2,CPD,940060,PARK/STAND ON BICYCLE PATH,T890096,IL,PAS,1301 E 55TH STREET,Chicago,IL,
3583,63194022,8/1/13 11:56,2013,393,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,MYKDS4,IL,PAS,814 W JACKSON,Chicago,IL,
3584,9090334540,8/7/13 9:55,2013,25,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,123 N 123 MAIN ST,Chicago,IL,
3585,62687424,8/3/13 1:11,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R162322,IL,PAS,2700 W MADISON,Chicago,IL,
3586,63343283,8/2/13 1:10,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R427416,IL,PAS,2700 W MADISON,Chicago,IL,
3587,63343285,8/2/13 1:12,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P974904,IL,PAS,2700 W MADISON,Chicago,IL,
3588,63343286,8/2/13 1:15,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P199025,IL,PAS,2700 W MADISON,Chicago,IL,
3589,63343287,8/2/13 1:15,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,UDIG18,IL,PAS,2700 W MADISON,Chicago,IL,
3590,63343288,8/2/13 1:20,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R592832,IL,PAS,2700 W MADISON,Chicago,IL,
3591,63460200,8/6/13 10:05,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R476092,IL,PAS,358 N CLINTON,Chicago,IL,
3592,62775382,8/4/13 0:25,2013,2,CPD,940060,PARK/STAND ON BICYCLE PATH,X423120,IL,PAS,1162 E 55TH ST,Chicago,IL,
3593,63468363,8/7/13 19:45,2013,10,CPD,940060,PARK/STAND ON BICYCLE PATH,S414109,IL,PAS,3658 W DOUGLAS,Chicago,IL,
3594,63270628,8/7/13 13:29,2013,701,CPD,940060,PARK/STAND ON BICYCLE PATH,K632309,IL,PAS,822 S WABASH,Chicago,IL,
3595,63452488,8/12/13 0:01,2013,8,CPD,940060,PARK/STAND ON BICYCLE PATH,7174649,IL,PAS,3226 W MARQUETTE RD,Chicago,IL,
3596,62850274,7/31/13 11:09,2013,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S178838,IL,PAS,1201 W WASHINGTON,Chicago,IL,
3597,62850275,7/31/13 11:12,2013,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R935521,IL,PAS,917 W WASHINGTON,Chicago,IL,
3598,63524142,8/5/13 21:16,2013,20,CPD,940060,PARK/STAND ON BICYCLE PATH,D891493,IL,PAS,5100 N SIMONDS DR,Chicago,IL,
3599,62685928,8/12/13 11:20,2013,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,L182431,IL,PAS,1355 W WASHINGTON,Chicago,IL,
3600,62692440,8/12/13 18:18,2013,15,CPD,940060,PARK/STAND ON BICYCLE PATH,,IL,PAS,5425 W MADISON,Chicago,IL,
3601,63460095,8/14/13 20:28,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,L887672,IL,PAS,752 N DAMEN,Chicago,IL,
3602,63271130,8/8/13 19:10,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N763788,IL,PAS,4726 S DREXEL,Chicago,IL,
3603,62838588,7/27/13 0:13,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P929046,IL,PAS,1176 N ELSTON,Chicago,IL,
3604,63256991,8/18/13 22:11,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,A417058,IL,PAS,3615 W JACKSON,Chicago,IL,
3605,63256992,8/18/13 22:12,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K616021,IL,PAS,3627 W JACKSON,Chicago,IL,
3606,63256993,8/18/13 22:14,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R990543,IL,PAS,3633 W JACKSON,Chicago,IL,
3607,63256994,8/18/13 22:13,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R387308,IL,PAS,3635 W JACKSON,Chicago,IL,
3608,63256995,8/18/13 22:16,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,826P532,IL,TMP,3632 W JACKSON,Chicago,IL,
3609,63256996,8/18/13 10:18,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R490546,IL,PAS,3634 W JACKSON,Chicago,IL,
3610,63256999,8/18/13 22:26,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L901571,IL,PAS,3730 W JACKSON,Chicago,IL,
3611,63257000,8/18/13 22:28,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K719759,IL,PAS,3711 W JACKSON,Chicago,IL,
3612,63401599,8/19/13 12:35,2013,18,CPD,940060,PARK/STAND ON BICYCLE PATH,5349TX,IL,TXI,70 E GRAND,Chicago,IL,
3613,63421126,8/16/13 22:46,2013,3,CPD,940060,PARK/STAND ON BICYCLE PATH,ECH0252,IL,PAS,6435 S MARTIN LUTHER KING,Chicago,IL,
3614,63307141,8/25/13 13:03,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K711409,IL,PAS,3743 W JACKSON,Chicago,IL,
3615,63491008,8/25/13 11:21,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N965866,IL,PAS,4013 W MADISON,Chicago,IL,
3616,63494171,8/25/13 14:09,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,DAK5901,MI,PAS,4031 W MADISON,Chicago,IL,
3617,63257007,8/24/13 20:12,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L968763,IL,PAS,3604 W JACKSON,Chicago,IL,
3618,63257010,8/24/13 20:35,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,3051232,IL,PAS,3624 W JACKSON,Chicago,IL,
3619,63257011,8/24/13 20:37,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R193739,IL,PAS,3632 W JACKSON,Chicago,IL,
3620,63257012,8/24/13 20:40,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H859590,IL,PAS,3732 W JACKSON,Chicago,IL,
3621,63257013,8/24/13 20:42,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,CP4473,IL,MCY,3750 W JACKSON,Chicago,IL,
3622,63257015,8/24/13 20:51,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,779P702,IL,TMP,3613 W JACKSON,Chicago,IL,
3623,63339669,8/28/13 14:54,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R247793,IL,PAS,1612 W DIVISION,Chicago,IL,
3624,63394407,8/16/13 10:22,2013,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L721639,IL,PAS,5142 W MADISON,Chicago,IL,
3625,63460295,8/27/13 22:35,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R828867,IL,PAS,1748 W ROOSEVELT,Chicago,IL,
3626,63464262,8/28/13 19:27,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,E3403C,IL,PAS,2514 W AUGUSTA,Chicago,IL,
3627,63494351,8/25/13 16:24,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7568365,IL,PAS,3750 W JACKSON,Chicago,IL,
3628,63494831,8/25/13 16:22,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,4797070,IL,PAS,3702 W JACKSON,Chicago,IL,
3629,63494832,8/25/13 16:23,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R980599,IL,PAS,3710 W JACKSON,Chicago,IL,
3630,63494833,8/25/13 16:24,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K641153,IL,PAS,3720 W JACKSON,Chicago,IL,
3631,62815075,8/23/13 20:24,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,G693507,IL,PAS,3013 W JACKSON,Chicago,IL,
3632,62815076,8/24/13 16:33,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N326736,WI,TRK,3736 W JACKSON,Chicago,IL,
3633,62815077,8/24/13 20:38,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,3086LA,MI,PAS,3638 W JACKSON,Chicago,IL,
3634,63461365,8/26/13 9:00,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6247TX,IL,PAS,555 W KINZIE,Chicago,IL,
3635,63584471,8/31/13 9:46,2013,19,CPD,940060,PARK/STAND ON BICYCLE PATH,N664742,IL,PAS,3151 N LAKESHORE DR,Chicago,IL,
3636,63210883,8/31/13 10:30,2013,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R136497,IL,PAS,1214 S INDEPENDENCE,Chicago,IL,
3637,63257020,9/1/13 18:59,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H744431,IL,PAS,3720 W JACKSON,Chicago,IL,
3638,63306093,8/24/13 20:23,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N865864,IL,PAS,3600 W JACKSON,Chicago,IL,
3639,63306094,8/24/13 20:25,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,8042295,IL,PAS,3610 W JACKSON,Chicago,IL,
3640,63306095,8/24/13 20:26,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L772753,IL,PAS,3620 W JACKSON,Chicago,IL,
3641,63306096,8/24/13 20:30,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N735009,IL,PAS,3626 W JACKSON,Chicago,IL,
3642,63468278,9/2/13 20:05,2013,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R762287,IL,PAS,1556 S KOMENSKY,Chicago,IL,
3643,63494199,8/31/13 12:24,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H951711,IL,PAS,4022 W MADISON,Chicago,IL,
3644,63361862,8/31/13 23:33,2013,16,CPD,940060,PARK/STAND ON BICYCLE PATH,63448FF,IL,IFF,6025 N NORTHWEST HWY,Chicago,IL,
3645,63508290,9/5/13 11:01,2013,18,CPD,940060,PARK/STAND ON BICYCLE PATH,T977335,IL,PAS,1229 W FULLERTON,Chicago,IL,
3646,63533468,12/30/13 16:47,2013,19,CPD,940060,PARK/STAND ON BICYCLE PATH,P772132,IL,PAS,3401 N CLARK,Chicago,IL,
3647,63821322,12/30/13 13:07,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R726483,IL,PAS,4039 W MADISON,Chicago,IL,
3648,63821324,12/31/13 12:36,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S740648,IL,PAS,4028 W MADISON,Chicago,IL,
3649,63825457,12/29/13 12:37,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R987407,IL,PAS,4013 W MADISON,Chicago,IL,
3650,63825464,12/31/13 11:52,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,874UBY,WI,PAS,4131 W MADISON,Chicago,IL,
3651,63928360,1/6/14 20:50,2014,10,CPD,940060,PARK/STAND ON BICYCLE PATH,185R638,IL,TMP,3618 W DOUGLAS BLD,Chicago,IL,
3652,63959572,1/4/14 11:23,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,DBB2975,MI,PAS,4123 W MADISON,Chicago,IL,
3653,63959573,1/4/14 12:40,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R594269,IL,PAS,4131 W MADISON,Chicago,IL,
3654,63959581,1/5/14 13:00,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L644092,IL,PAS,4034 W MADISON,Chicago,IL,
3655,63959582,1/5/14 13:01,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R982126,IL,PAS,4034 W MADISON,Chicago,IL,
3656,63959633,12/29/13 13:19,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L769857,IL,PAS,4036 W MADISON,Chicago,IL,
3657,63959636,12/29/13 13:39,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R592789,IL,PAS,4119 W MADISON,Chicago,IL,
3658,63959641,12/30/13 13:23,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R592974,IL,PAS,4231 W MADISON,Chicago,IL,
3659,63959651,12/31/13 12:56,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L373265,IL,PAS,4021 W MADISON,Chicago,IL,
3660,63959657,12/31/13 13:48,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S131385,IL,PAS,4013 W MADISON,Chicago,IL,
3661,63174814,1/7/14 15:30,2014,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,G286231,IL,PAS,712 N DEARBORN,Chicago,IL,
3662,63959637,12/29/13 14:05,2013,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R454897,IL,PAS,4236 W MADISON,Chicago,IL,
3663,63960216,1/3/14 22:50,2014,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R743208,IL,PAS,3232 W LAKE,Chicago,IL,
3664,63960217,1/8/14 18:02,2014,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,262PGH,KY,PAS,3223 W WARREN,Chicago,IL,
3665,63721034,1/12/14 23:02,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N531369,IL,PAS,2145 S HALSTED,Chicago,IL,
3666,63852942,1/14/14 3:17,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,H830015,IL,PAS,559 W FULTON,Chicago,IL,
3667,63561453,1/9/14 19:50,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R128058,IL,PAS,7511 S SOUTH SHORE DRIVE,Chicago,IL,
3668,63175043,1/15/14 15:44,2014,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R448062,IL,PAS,302 S DEARBORN,Chicago,IL,
3669,63957974,1/13/14 11:10,2014,213,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,L904192,IL,PAS,5142 W MADISON,Chicago,IL,
3670,63959461,1/13/14 11:13,2014,213,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,K545521,IL,PAS,5142 W MADISON,Chicago,IL,
3671,63959598,1/10/14 12:52,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R449508,IL,PAS,4033 W MADISON,Chicago,IL,
3672,63462096,1/15/14 19:19,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,S475797,IL,PAS,2145 S HALSTED ST,Chicago,IL,
3673,63462097,1/15/14 19:20,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R594983,IL,PAS,2139 S HALSTED ST,Chicago,IL,
3674,63559078,1/16/13 18:51,2013,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,15SAPG,IN,PAS,7050 S HALSTED,Chicago,IL,
3675,63559079,1/16/14 19:01,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S265170,IL,PAS,7026 S HALSTED,Chicago,IL,
3676,63936362,1/14/14 17:00,2014,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R509995,IL,PAS,3229 W LAKE ST,Chicago,IL,
3677,63960924,1/15/14 16:45,2014,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,P581532,IL,PAS,3209 W LAKE,Chicago,IL,
3678,64025184,1/5/14 11:14,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,6599462,IL,PAS,4131 W MADISON,Chicago,IL,
3679,63757091,1/17/14 8:48,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,F859465,IL,PAS,310 S DESPLAINES,Chicago,IL,
3680,63835595,1/20/14 12:54,2014,20,CPD,940060,PARK/STAND ON BICYCLE PATH,L145125,IL,PAS,4937 N DAMEN,Chicago,IL,
3681,63855311,1/19/14 17:28,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,37407N,IL,PAS,1440 S WABASH,Chicago,IL,
3682,63855504,1/17/14 15:03,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,C342200,IL,PAS,406 S DESPLAINES ST,Chicago,IL,
3683,63897118,1/15/14 8:32,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P410461,IL,PAS,2156 N LINCOLN,Chicago,IL,
3684,63914246,1/21/14 21:51,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5886228,IL,PAS,2137 S HALSTED,Chicago,IL,
3685,63896401,1/13/14 8:10,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L120931,IL,PAS,1450 N HALSTED,Chicago,IL,
3686,63896402,1/13/14 8:12,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A773878,IL,PAS,1450 N HALSTED,Chicago,IL,
3687,63462098,1/18/14 22:36,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P743764,IL,PAS,2145 S HALSTED ST,Chicago,IL,
3688,63462099,1/18/14 22:29,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,SCARPTA,IL,PAS,2139 S HALSTED ST,Chicago,IL,
3689,63462101,1/22/14 22:00,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N811857,IL,PAS,2214 S HALSTED ST,Chicago,IL,
3690,63462103,1/22/14 22:05,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,L268036,IL,PAS,2145 S HALSTED ST,Chicago,IL,
3691,63721043,1/22/14 21:35,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,770504V,IL,PAS,2149 S HALSTED,Chicago,IL,
3692,63721044,1/22/14 21:35,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,26008H,IL,TRK,2248 S HALSTED,Chicago,IL,
3693,63792897,1/22/14 17:39,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,L939532,IL,PAS,7128 S HALSTED,Chicago,IL,
3694,63792899,1/22/14 18:07,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,93071PV,IL,DOM,7014 S HALSTED,Chicago,IL,
3695,63856512,1/17/14 8:15,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N669628,IL,PAS,3010 S KING DR,Chicago,IL,
3696,64024892,1/18/14 12:30,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,,IN,PAS,4132 W MADISON,Chicago,IL,
3697,63936367,1/16/14 18:33,2014,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,K808868,IL,PAS,3143 W WARREN,Chicago,IL,
3698,63957978,1/15/14 11:50,2014,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S749797,IL,PAS,4021 W MADISON,Chicago,IL,
3699,63959467,1/16/14 11:47,2014,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,H947399,IL,PAS,5331 W MADISON,Chicago,IL,
