X,Y,FID_1,Status,Match_addr,X,Y,id,ticketnum,date_,year_,unit,unitdesc,violation,violationd,license,licstate,lictype,address,city,state,zip,FID_2,CHICOMNO,DISTNAME,DISTITLE,CURRENCYEX,PPERCURREX,OID_,COMM_NUMBE,COMMUNITY_
-87.681994,41.884789,1797,M,"2214 W LAKE ST, CHICAGO, IL 60612",-87.68199400000,41.88478900000,1911,66392596,2015/11/15,2015,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2214 W LAKE,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.657952,41.877777,1813,M,"1238 W JACKSON BLVD, CHICAGO, IL 60607",-87.65795200000,41.87777700000,1927,66319992,2015/11/16,2015,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,ENV,1238 W JACKSON BLVD,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.657952,41.877777,1814,M,"1238 W JACKSON BLVD, CHICAGO, IL 60607",-87.65795200000,41.87777700000,1928,66319993,2015/11/16,2015,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1238 W JACKSON BLVD,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639219,41.868148,1815,M,"1101 S CANAL ST, CHICAGO, IL 60607",-87.63921900000,41.86814800000,1929,66366114,2015/11/15,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1101 S CANAL ST,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639219,41.868148,1824,M,"1101 S CANAL ST, CHICAGO, IL 60607",-87.63921900000,41.86814800000,1938,65988457,2015/11/22,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1101 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.6441,41.881431,1825,M,"30 S DESPLAINES ST, CHICAGO, IL 60661",-87.64410000000,41.88143100000,1939,66476941,2015/11/22,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,30 S DESPLAINES,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.6441,41.881431,1826,M,"30 S DESPLAINES ST, CHICAGO, IL 60661",-87.64410000000,41.88143100000,1940,66476942,2015/11/22,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,8780123,IL,PAS,30 S DES PLAINES,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.644135,41.88275,1859,M,"50 N DESPLAINES ST, CHICAGO, IL 60661",-87.64413500000,41.88275000000,1973,66476825,2015/12/01,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,50 N DESPLAINES,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.644011,41.879006,1889,M,"210 S DESPLAINES ST, CHICAGO, IL 60661",-87.64401100000,41.87900600000,2003,66477564,2015/12/08,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,210 S DESPLAINES,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.643977,41.877753,1890,M,"308 S DESPLAINES ST, CHICAGO, IL 60661",-87.64397700000,41.87775300000,2004,66735144,2015/12/09,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,308 S DESPLAINES,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.63921,41.867702,1891,M,"1159 S CANAL ST, CHICAGO, IL 60607",-87.63921000000,41.86770200000,2005,66093855,2015/12/11,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1159 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.644193,41.884347,1904,M,"140 N DESPLAINES ST, CHICAGO, IL 60661",-87.64419300000,41.88434700000,2018,66735003,2015/12/14,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,140 N DES PLAINES,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.63921,41.867702,1906,M,"1159 S CANAL ST, CHICAGO, IL 60607",-87.63921000000,41.86770200000,2020,66093865,2015/12/16,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1159 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.63921,41.867702,1907,M,"1159 S CANAL ST, CHICAGO, IL 60607",-87.63921000000,41.86770200000,2021,66093866,2015/12/16,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1159 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.63921,41.867702,1942,M,"1159 S CANAL ST, CHICAGO, IL 60607",-87.63921000000,41.86770200000,2056,66732268,2016/01/02,2016,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1159 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.63921,41.867702,1943,M,"1159 S CANAL ST, CHICAGO, IL 60607",-87.63921000000,41.86770200000,2057,66732269,2016/01/02,2016,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1159 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.652359,41.877863,1975,M,"1016 W JACKSON BLVD, CHICAGO, IL 60607",-87.65235900000,41.87786300000,2089,66536322,2016/01/07,2016,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1016 W JACKSON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.641263,41.884665,1982,M,"149 N CLINTON ST, CHICAGO, IL 60661",-87.64126300000,41.88466500000,2096,66734686,2016/01/10,2016,1,CPD,940060,PARK/STAND ON BICYCLE PATH,284159,IL,HCP,149 N CLINTON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.644165,41.883482,2002,M,"110 N DESPLAINES ST, CHICAGO, IL 60661",-87.64416500000,41.88348200000,2117,66528643,2016/01/16,2016,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,110 N DESPLAINES,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.68234,41.882142,2004,M,"2233 W WARREN AVE, CHICAGO, IL 60612",-87.68234000000,41.88214200000,2119,66407146,2016/01/18,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2233 W WARREN,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.642554,41.874368,2006,M,"610 W HARRISON ST, CHICAGO, IL 60607",-87.64255400000,41.87436800000,2121,66687334,2016/01/16,2016,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,610 W HARRISON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639217,41.868041,2043,M,"1115 S CANAL ST, CHICAGO, IL 60607",-87.63921700000,41.86804100000,2158,66795295,2016/02/03,2016,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1115 S CANAL ST,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.672436,41.866863,2109,M,"1848 W ROOSEVELT RD, CHICAGO, IL 60608",-87.67243600000,41.86686300000,2225,67192355,2016/09/08,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6370058,IL,PAS,1848 W ROOSEVELT,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.672479,41.866862,2110,M,"1850 W ROOSEVELT RD, CHICAGO, IL 60608",-87.67247900000,41.86686200000,2226,67192357,2016/09/08,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1850 W ROOSEVELT,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.672479,41.866862,2125,M,"1850 W ROOSEVELT RD, CHICAGO, IL 60608",-87.67247900000,41.86686200000,2243,67008301,2016/09/13,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1850 W ROOSEVELT,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.672479,41.866862,2126,M,"1850 W ROOSEVELT RD, CHICAGO, IL 60608",-87.67247900000,41.86686200000,2244,67008302,2016/09/13,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1850 W ROOSEVELT,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639214,41.867902,2130,M,"1133 S CANAL ST, CHICAGO, IL 60607",-87.63921400000,41.86790200000,2248,65985703,2016/09/14,2016,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,MI,PAS,1133 S CANAL ST,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639219,41.868148,2131,M,"1101 S CANAL ST, CHICAGO, IL 60607",-87.63921900000,41.86814800000,2249,67038849,2016/09/14,2016,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1101 S CANAL ST,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.672696,41.866859,2140,M,"1860 W ROOSEVELT RD, CHICAGO, IL 60608",-87.67269600000,41.86685900000,2258,67256696,2016/09/20,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5814766,IL,PAS,1860 W ROOSEVELT,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.672696,41.866859,2141,M,"1860 W ROOSEVELT RD, CHICAGO, IL 60608",-87.67269600000,41.86685900000,2259,67256697,2016/09/20,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1860 W ROOSEVELT,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2150,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2269,48125949,2008/01/11,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,8773181,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2151,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2270,48125988,2008/01/13,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2152,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2271,48125989,2008/01/13,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659092,41.860293,2155,M,"1557 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65909200000,41.86029300000,2274,53521831,2008/01/12,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,WI,PAS,1557 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2156,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2275,53521832,2008/01/12,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1363556,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659081,41.860307,2157,M,"1555 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65908100000,41.86030700000,2276,53660326,2008/01/12,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8483433,IL,PAS,1555 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2162,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2281,53182976,2007/12/26,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,1553 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2163,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2282,53182984,2007/12/29,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,ON,PAS,1553 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659092,41.860293,2164,M,"1557 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65909200000,41.86029300000,2283,53393147,2007/12/29,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8758386,IL,PAS,1557 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2178,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2300,48126031,2008/02/07,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2179,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2301,48126057,2008/02/01,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.65556,41.877813,2218,M,"1140 W JACKSON BLVD, CHICAGO, IL 60607",-87.65556000000,41.87781300000,2344,54182161,2008/02/25,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7273119,IL,PAS,1140 W JACKSON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2229,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2355,54158585,2008/01/02,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,2755602,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2230,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2356,54158587,2008/03/02,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,7981350,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2231,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2357,54158591,2008/03/03,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.641294,41.885928,2233,M,"216 N CLINTON ST, CHICAGO, IL 60661",-87.64129400000,41.88592800000,2360,54183660,2008/03/01,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,216 N CLINTON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2265,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2392,54159131,2008/03/08,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,3274812,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2315,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2442,54159181,2008/03/19,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,4980171,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2316,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2443,54159183,2008/03/19,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,3444997,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2317,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2444,54159187,2008/03/19,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639585,41.878974,2318,M,"225 S CANAL ST, CHICAGO, IL 60606",-87.63958500000,41.87897400000,2445,54159190,2008/03/19,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,225 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659081,41.860307,2325,M,"1555 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65908100000,41.86030700000,2454,54124564,2008/03/27,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,555519,IL,PAS,1555 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2326,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2455,54124565,2008/03/27,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,MI,PAS,1553 S BLUEISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659092,41.860293,2327,M,"1557 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65909200000,41.86029300000,2456,54184112,2008/03/27,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6629177,IL,PAS,1557 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2328,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2457,54184113,2008/03/27,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658969,41.860439,2339,M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65896900000,41.86043900000,2468,54121865,2008/04/03,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658997,41.860406,2340,M,"1550 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65899700000,41.86040600000,2469,54122523,2008/04/03,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.63959,41.879148,2351,M,"210 S CANAL ST, CHICAGO, IL 60606",-87.63959000000,41.87914800000,2481,54320548,2008/04/14,2008,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,210 S CANAL STREET,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.653395,41.866936,2361,M,"1200 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65339500000,41.86693600000,2495,54527275,2008/04/24,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1200 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.641111,41.880365,2385,M,"114 S CLINTON ST, CHICAGO, IL 60661",-87.64111100000,41.88036500000,2522,55366751,2008/08/28,2008,252,CPD,940060,PARK/STAND ON BICYCLE PATH,8055556,IL,PAS,114 S CLINTON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658503,41.86098,2391,M,"1502 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65850300000,41.86098000000,2529,54794621,2008/09/14,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1502 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2392,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2530,54794622,2008/09/14,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9554043,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658969,41.860439,2394,M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65896900000,41.86043900000,2532,55332546,2008/09/16,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658513,41.860968,2396,M,"1504 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65851300000,41.86096800000,2534,55427684,2008/09/14,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8801955,IL,PAS,1504 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658511,41.860971,2397,M,"1505 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65851100000,41.86097100000,2535,55427685,2008/09/14,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1505 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659039,41.860356,2401,M,"1552 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65903900000,41.86035600000,2539,55117539,2008/09/23,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659081,41.860307,2402,M,"1554 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65908100000,41.86030700000,2540,55117540,2008/09/23,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,NY,PAS,1554 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659081,41.860307,2406,M,"1554 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65908100000,41.86030700000,2544,55330978,2008/09/21,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1554 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658969,41.860439,2407,M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65896900000,41.86043900000,2545,55331353,2008/09/20,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2415,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2553,55425802,2008/09/23,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.641111,41.880365,2423,M,"114 S CLINTON ST, CHICAGO, IL 60661",-87.64111100000,41.88036500000,2561,55535618,2008/10/02,2008,252,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,114 S CLINTON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658969,41.860439,2435,M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65896900000,41.86043900000,2574,56189704,2008/10/20,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,1551 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659025,41.860373,2436,M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65902500000,41.86037300000,2575,56189705,2008/10/20,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7556673,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.667617,41.880114,2440,M,"1634 W OGDEN AVE, CHICAGO, IL 60612",-87.66761700000,41.88011400000,2579,54794326,2008/10/22,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,WI,PAS,1634 W OGDEN,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.646776,41.862921,2443,M,"1426 S HALSTED ST, CHICAGO, IL 60607",-87.64677600000,41.86292100000,2584,56190534,2008/10/25,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9577660,IL,PAS,1426 S HALSTED,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.658997,41.860406,2446,M,"1550 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65899700000,41.86040600000,2587,55527080,2008/11/02,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1550 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659039,41.860356,2447,M,"1552 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65903900000,41.86035600000,2588,55527081,2008/11/02,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9170521,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.659039,41.860356,2450,M,"1552 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.65903900000,41.86035600000,2591,56189723,2008/10/24,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1552 S BLUE ISLAND,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.648041,41.877929,2475,M,"821 W JACKSON BLVD, CHICAGO, IL 60607",-87.64804100000,41.87792900000,2618,55821731,2008/12/15,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,821 W JACKSON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.647648,41.877935,2476,M,"811 W JACKSON BLVD, CHICAGO, IL 60607",-87.64764800000,41.87793500000,2619,55821736,2008/12/15,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,811 W JACKSON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.639219,41.868148,2478,M,"1101 S CANAL ST, CHICAGO, IL 60607",-87.63921900000,41.86814800000,2621,55750067,2008/12/24,2008,152,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,DOM,1101 S CANAL,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.647648,41.877935,2514,M,"811 W JACKSON BLVD, CHICAGO, IL 60607",-87.64764800000,41.87793500000,2657,55952101,2008/12/24,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,811 W JACKSON,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.6468,41.864119,2518,M,"1347 S HALSTED ST, CHICAGO, IL 60607",-87.64680000000,41.86411900000,2661,55822150,2008/12/15,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8841420,IL,PAS,1347 S HALSTED ST,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.650953,41.883079,2531,M,"933 W WASHINGTON ST, CHICAGO, IL 60607",-87.65095300000,41.88307900000,2674,55821414,2008/12/27,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,933 W WASHINGTON ST,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
-87.650463,41.883087,2540,M,"919 W WASHINGTON ST, CHICAGO, IL 60607",-87.65046300000,41.88308700000,2685,56625619,2009/05/11,2009,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,919 W WASHINGTON ST,Chicago,IL,,28,0028,28,Near West Side,16,2901,27,28,Near West Side
