id,ticketnum,date,year,unit,unitdesc,violation,violationdesc,license,licstate,lictype,address,city,state,zip
353,50814019,9/23/06 19:14,2006,7,CPD,940060,PARK/STAND ON BICYCLE PATH,7175659,IL,PAS,6531 S DAMEN,Chicago,IL,
354,50567950,9/30/06 11:49,2006,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8032550,IL,PAS,4136 W 26TH ST,Chicago,IL,
355,50985806,10/1/06 10:46,2006,10,CPD,940060,PARK/STAND ON BICYCLE PATH,7069084,IL,PAS,4068 W 26TH ST,Chicago,IL,
356,51002039,9/27/06 11:54,2006,152,CPD,940060,PARK/STAND ON BICYCLE PATH,8357443,IL,PAS,1241 S WABASH,Chicago,IL,
357,50764864,10/3/06 20:46,2006,13,CPD,940060,PARK/STAND ON BICYCLE PATH,192H651,IL,TMP,2647 W AUGUSTA,Chicago,IL,
358,50810714,9/28/06 23:02,2006,7,CPD,940060,PARK/STAND ON BICYCLE PATH,973G767,IL,TMP,1105 W 67TH ST,Chicago,IL,
359,50971466,10/1/06 4:21,2006,14,CPD,940060,PARK/STAND ON BICYCLE PATH,527G531,IL,TMP,1670 N ELSTON,Chicago,IL,
360,51001968,10/1/06 17:10,2006,152,CPD,940060,PARK/STAND ON BICYCLE PATH,7547242,IL,PAS,3010 S INDIANA,Chicago,IL,
361,50984301,10/6/06 11:43,2006,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6445605,IL,PAS,4043 W 26TH ST,Chicago,IL,
362,50227887,10/5/06 3:55,2006,15,CPD,940060,PARK/STAND ON BICYCLE PATH,9377717,IL,PAS,4827 W WASHINGTON,Chicago,IL,
363,50931930,10/14/06 20:40,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,5799025,IL,PAS,4915 S DREXEL,Chicago,IL,
364,50987628,10/10/06 17:19,2006,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8127051,IL,PAS,4055 W 26TH ST,Chicago,IL,
365,50718749,10/10/06 15:35,2006,24,CPD,940060,PARK/STAND ON BICYCLE PATH,9392071,IL,PAS,2133 W PRATT,Chicago,IL,
366,50946807,10/17/06 18:10,2006,13,CPD,940060,PARK/STAND ON BICYCLE PATH,WB135,IL,PAS,2023 W DIVISION,Chicago,IL,
367,51078923,10/20/06 17:37,2006,25,CPD,940060,PARK/STAND ON BICYCLE PATH,3540163,IL,PAS,4300 W DIVERSEY,Chicago,IL,
368,50932589,10/19/06 18:15,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7178561,IL,PAS,4734 S DREXEL,Chicago,IL,
369,50933406,10/19/06 18:13,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,J631059,IL,PAS,4420 S DREXEL,Chicago,IL,
370,50942287,10/29/06 23:33,2006,7,CPD,940060,PARK/STAND ON BICYCLE PATH,9953474,IL,PAS,519 W 67TH,Chicago,IL,
371,50997601,10/28/06 16:45,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6051155,IL,PAS,2038 N HALSTED,Chicago,IL,
372,49551981,11/2/06 16:00,2006,216,CPD,940060,PARK/STAND ON BICYCLE PATH,54057J,IL,TRK,440 N WELLS,Chicago,IL,
373,50941655,11/8/06 17:00,2006,7,CPD,940060,PARK/STAND ON BICYCLE PATH,JOJO910,IL,PAS,1358 W 67TH ST,Chicago,IL,
374,51052353,11/8/06 16:23,2006,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6574390,IL,PAS,4059 W 26TH ST,Chicago,IL,
375,51164913,11/5/06 16:13,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,46871H,IL,TRK,839 W ARMITAGE,Chicago,IL,
376,51170988,11/13/06 3:00,2006,13,CPD,940060,PARK/STAND ON BICYCLE PATH,7239643,IL,PAS,1514 W AUGUSTA,Chicago,IL,
377,50742122,11/14/06 23:17,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9552812,IL,PAS,3901 S LAKE SHORE DRIVE,Chicago,IL,
378,51171776,11/18/06 18:30,2006,19,CPD,940060,PARK/STAND ON BICYCLE PATH,3934082,IL,PAS,3738 N SHEFFIELD,Chicago,IL,
379,51282029,11/20/06 10:01,2006,24,CPD,940060,PARK/STAND ON BICYCLE PATH,9402047,IL,PAS,5951 N KENMORE,Chicago,IL,
380,51199283,11/21/06 17:58,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4770791,IL,PAS,1928 N HALSTED,Chicago,IL,
381,51003119,11/20/06 7:15,2006,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8459880,IL,PAS,1746 W ROOSEVELT,Chicago,IL,
382,51013381,11/21/06 17:00,2006,1,CPD,940060,PARK/STAND ON BICYCLE PATH,9802636,IL,PAS,201 E RANDOLPH,Chicago,IL,
383,50189683,11/28/06 17:20,2006,216,CPD,940060,PARK/STAND ON BICYCLE PATH,5545139,IL,PAS,1350 N WELLS,Chicago,IL,
384,50189059,11/30/06 4:15,2006,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1407 N WELLS,Chicago,IL,
385,51317761,12/5/06 14:15,2006,1,CPD,940060,PARK/STAND ON BICYCLE PATH,D897239,IL,PAS,200 S WABASH,Chicago,IL,
386,51164735,11/16/06 1:40,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9012756,IL,PAS,2274 N LINCOLN,Chicago,IL,
387,51375527,12/2/06 19:41,2006,7,CPD,940060,PARK/STAND ON BICYCLE PATH,9141371,IL,PAS,1044 W 67TH ST,Chicago,IL,
388,51416513,12/8/06 4:58,2006,24,CPD,940060,PARK/STAND ON BICYCLE PATH,3101722,IL,PAS,2611 W PRATT,Chicago,IL,
389,51273221,12/9/06 20:45,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,HB229,IL,PAS,2034 N HALSTED,Chicago,IL,
390,50916043,12/16/06 7:45,2006,8,CPD,940060,PARK/STAND ON BICYCLE PATH,9575343,IL,PAS,3317 W MARQUETTE ROAD,Chicago,IL,
391,51375928,12/16/06 17:10,2006,7,CPD,940060,PARK/STAND ON BICYCLE PATH,7657256,IL,PAS,1215 W 67TH,Chicago,IL,
392,51531419,12/18/06 3:15,2006,17,CPD,940060,PARK/STAND ON BICYCLE PATH,9497099,IL,PAS,5006 N KEDZIE,Chicago,IL,
393,51254242,12/4/06 17:40,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,5895017,IL,PAS,850 W ARMITAGE,Chicago,IL,
394,51313935,12/20/06 21:57,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,3428398,IL,PAS,4917 S DREXEL,Chicago,IL,
395,51313936,12/20/06 22:00,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,5404412,IL,PAS,4825 S DREXEL,Chicago,IL,
396,51318916,12/5/06 17:30,2006,1,CPD,940060,PARK/STAND ON BICYCLE PATH,8651356,IL,PAS,1235 S WABASH,Chicago,IL,
397,50916046,12/24/06 7:50,2006,8,CPD,940060,PARK/STAND ON BICYCLE PATH,112H503,IL,TMP,3309 W MARQUETTE ROAD,Chicago,IL,
398,51276348,12/22/06 10:39,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,J428612,IN,TMP,2030 N HALSTED,Chicago,IL,
399,51276349,12/22/06 10:55,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7886435,IL,PAS,1433 N WELLS,Chicago,IL,
400,49444518,12/29/06 19:07,2006,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1407 N WELLS,Chicago,IL,
401,51548301,12/31/06 7:54,2006,8,CPD,940060,PARK/STAND ON BICYCLE PATH,7645838,IL,PAS,3309 W MARQUETTE ROAD,Chicago,IL,
402,51400347,12/29/06 1:44,2006,252,CPD,940060,PARK/STAND ON BICYCLE PATH,1772767,IL,PAS,668 N DEARBORN,Chicago,IL,
403,51579562,12/31/06 4:45,2006,24,CPD,940060,PARK/STAND ON BICYCLE PATH,8056658,IL,PAS,6811 N .CLARK,Chicago,IL,
404,49444481,1/3/07 15:19,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,T968118,IL,PAS,1407 N WELLS,Chicago,IL,
405,51402364,1/5/07 13:09,2007,252,CPD,940060,PARK/STAND ON BICYCLE PATH,8732MR,MI,PAS,534 N DEARBORN,Chicago,IL,
406,50078439,1/10/07 18:20,2007,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7048634,IL,PAS,4322 W VAN BUREN,Chicago,IL,
407,51491996,1/6/07 10:24,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7473468,IL,PAS,909 W ARMITAGE,Chicago,IL,
408,51604384,1/10/07 16:35,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,158TX,IL,TXI,5122 E 26STREET,Chicago,IL,
409,49444736,1/13/07 16:55,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,T277366,IL,PAS,1521 N WELLS,Chicago,IL,
410,49444764,1/11/07 15:43,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,5845260,IL,PAS,1705 N WELLS,Chicago,IL,
411,51604580,1/12/07 18:20,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9341090,IL,PAS,4408 S DREXEL,Chicago,IL,
412,51604591,1/13/07 21:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,903G910,IL,TMP,5917 S DREXEL,Chicago,IL,
413,49444744,1/17/07 19:40,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1403 N WELLS,Chicago,IL,
414,51183619,1/17/07 21:48,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8447326,IL,PAS,1076 W TAYLOR,Chicago,IL,
415,51661932,1/25/07 6:44,2007,11,CPD,940060,PARK/STAND ON BICYCLE PATH,205807,IL,HCP,3816 W MADISON,Chicago,IL,
416,49445080,1/21/07 16:28,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,3762572,IL,PAS,1526 S WABASH,Chicago,IL,
417,49552778,1/25/07 15:04,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9156352,IL,PAS,1344 N WELLS,Chicago,IL,
418,49552781,1/25/07 17:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6791037,IL,PAS,921 W ARMITAGE,Chicago,IL,
419,50645399,1/28/07 10:18,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,338602,IL,TRK,1233 S WABASH,Chicago,IL,
420,51313255,1/28/07 21:10,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8163812,IL,PAS,4554 S DREXEL,Chicago,IL,
421,51416762,2/4/07 16:40,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,66903FB,IL,TRK,1100 W PRATT,Chicago,IL,
422,51416763,2/4/07 16:45,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,9584223,IL,PAS,1100 W PRATT,Chicago,IL,
423,51960004,2/11/07 17:06,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,8156750,IL,PAS,442 W 67TH STREET,Chicago,IL,
424,50930903,2/16/07 20:48,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,200H901,IL,PAS,4825 S DREXEL,Chicago,IL,
425,51307997,2/19/07 1:41,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6046273,IL,PAS,4901 S DREXEL,Chicago,IL,
426,51307998,2/19/07 1:42,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,FYEFYE,IL,PAS,4901 S DREXEL,Chicago,IL,
427,51307999,2/19/07 1:44,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,5111360,IL,PAS,4901 S DREXEL,Chicago,IL,
428,51308000,2/19/07 1:45,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6382763,IL,PAS,4901 S DREXEL,Chicago,IL,
429,51991515,2/19/07 1:43,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9878088,IL,PAS,4915 S DREXEL,Chicago,IL,
430,51991519,2/19/07 3:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6439918,IL,PAS,4938 S DREXEL,Chicago,IL,
431,51991520,2/19/07 3:02,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,SPKLRD2,IL,PAS,4938 S DREXEL,Chicago,IL,
432,51991521,2/19/07 3:20,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G127103,IL,PAS,5043 S DREXEL,Chicago,IL,
433,51991522,2/19/07 3:05,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6383059,IL,PAS,4940 S DREXEL,Chicago,IL,
434,51991523,2/19/07 3:30,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,D798477,IL,PAS,5027 S DREXEL,Chicago,IL,
435,51746431,2/24/07 2:55,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,9899733,IL,PAS,3744 W LAWRENCE,Chicago,IL,
436,51954508,2/18/07 11:11,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7434383,IL,PAS,1652 N WELLS,Chicago,IL,
437,51990776,2/20/07 1:50,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,2255737,IL,PAS,4714 S DREXEL,Chicago,IL,
438,51990777,2/20/07 1:50,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6310672,IL,PAS,4719 S DREXEL,Chicago,IL,
439,51990901,2/20/07 1:41,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7260155,IL,PAS,4951 S DREXEL,Chicago,IL,
440,51990902,2/20/07 1:42,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9778336,IL,PAS,4951 S DREXEL,Chicago,IL,
441,51990903,2/20/07 1:51,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,4547140,IL,PAS,4719 S DREXEL,Chicago,IL,
442,51990904,2/20/07 1:51,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7376781,IL,PAS,4719 S DREXEL,Chicago,IL,
443,50930906,3/1/07 13:05,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7342737,IL,PAS,4825 S DREXEL,Chicago,IL,
444,51773687,2/22/07 3:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,RYH368,IL,PAS,2601 N CANNON,Chicago,IL,
445,51992111,2/27/07 22:30,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9107714,IL,PAS,4915 S DREXEL,Chicago,IL,
446,51992124,2/28/07 23:07,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9163374,IL,PAS,4917 S DREXEL,Chicago,IL,
447,50930909,3/4/07 12:26,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,3154055,IL,PAS,4400 S DREXEL,Chicago,IL,
448,50930911,3/4/07 14:39,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9662299,IL,PAS,4825 S DREXEL,Chicago,IL,
449,51829921,2/28/07 13:33,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7430691,IL,PAS,936 W ARMITAGE,Chicago,IL,
450,51992618,3/4/07 18:25,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,277H076,IL,TMP,4625 S DREXEL,Chicago,IL,
451,51623049,3/5/07 17:03,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9489128,IL,PAS,1620 S CENTRAL PK,Chicago,IL,
452,51759276,3/6/07 16:33,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,2639353,IL,PAS,1758 W AUGUSTA,Chicago,IL,
453,51900576,3/8/07 9:28,2007,8,CPD,940060,PARK/STAND ON BICYCLE PATH,5897166,IL,PAS,3323 W MARQUETTE RD,Chicago,IL,
454,50930914,3/12/07 12:37,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,KENALIK,IL,PAS,4825 S DREXEL,Chicago,IL,
455,51904903,3/9/07 10:06,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2632102,IL,PAS,938 W ARMITAGE,Chicago,IL,
456,51904914,3/9/07 13:27,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,5195091,IL,PAS,1348 N WELLS,Chicago,IL,
457,52053607,3/10/07 19:10,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9042632,IL,PAS,4810 S DREXEL,Chicago,IL,
458,52053613,3/12/07 16:15,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,1066547,IL,PAS,4612 S DREXEL,Chicago,IL,
459,51789660,2/21/07 13:26,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,944796T,IL,PAS,540 N DEARBORN,Chicago,IL,
460,51759220,3/17/07 1:29,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8052092,IL,PAS,1630 W DIVISION,Chicago,IL,
461,52053680,3/15/07 16:50,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9997087,IL,PAS,4825 S DREXEL,Chicago,IL,
462,52053681,3/15/07 17:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6389161,IL,PAS,4659 S DREXEL,Chicago,IL,
463,52053683,3/15/07 16:55,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8631786,IL,PAS,4601 S DREXEL,Chicago,IL,
464,52053847,3/15/07 21:28,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,NSL380,IL,PAS,4550 S DREXEL,Chicago,IL,
465,51839851,3/15/07 17:20,2007,4,CPD,940060,PARK/STAND ON BICYCLE PATH,XD1667,IA,PAS,2355 E 103RD ST,Chicago,IL,
466,51904171,3/15/07 10:58,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2641534,IL,PAS,1424  WELLS,Chicago,IL,
467,51907233,3/16/07 14:52,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8520480,IL,PAS,1608 N WELLS,Chicago,IL,
468,51830311,3/6/07 15:39,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2626562,IL,PAS,1550 N WELL,Chicago,IL,
469,51906506,3/17/07 18:45,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1405 N WELLS,Chicago,IL,
470,51665234,3/21/07 14:05,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,1366455,IL,PAS,4315 W 26TH ST,Chicago,IL,
471,51753310,3/23/07 17:50,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,7808906,IL,PAS,4350 N ELSTON,Chicago,IL,
472,51894504,3/23/07 18:19,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,3586395,IL,PAS,2114 W DIVISION,Chicago,IL,
473,51904640,3/21/07 17:35,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9288222,IL,PAS,2146 N HALSTED,Chicago,IL,
474,51953123,3/20/07 18:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1347 N WELLS,Chicago,IL,
475,52055888,3/25/07 18:10,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,3076506,IL,PAS,4000 S LAKE SHORE DR,Chicago,IL,
476,52055889,3/25/07 18:15,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,438H977,IL,TMP,4000 S LAKE SHORE DR,Chicago,IL,
477,51835067,3/26/07 21:03,2007,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7664487,IL,PAS,3830 W SHRADER DR,Chicago,IL,
478,51991499,3/28/07 23:07,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,181483,IL,HCP,1803 E 51ST ST,Chicago,IL,
479,52055661,3/30/07 17:20,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7245677,IL,PAS,4625 S DREXEL,Chicago,IL,
480,52055662,3/30/07 17:20,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9320605,IL,PAS,4635 S DREXEL,Chicago,IL,
481,52055663,3/30/07 17:21,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6253377,IL,PAS,4621 S DREXEL,Chicago,IL,
482,52055664,3/30/07 17:21,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,WMSG1,IL,PAS,4621 S DREXEL,Chicago,IL,
483,51931379,3/30/07 21:30,2007,19,CPD,940060,PARK/STAND ON BICYCLE PATH,5462147,IL,PAS,2542 N HALSTED,Chicago,IL,
484,51481532,3/27/07 15:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7020811,IL,PAS,1521 N WELLS,Chicago,IL,
485,51481533,3/27/07 15:10,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,ZV9266,IL,PAS,1550 N WELLS,Chicago,IL,
486,52072993,3/31/07 14:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9629248,IL,PAS,1306 S WABASH,Chicago,IL,
487,52056024,4/2/07 22:55,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7135482,IL,PAS,3001 S LAKE SHOER DR,Chicago,IL,
488,51481539,3/31/07 14:15,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7084944,IL,PAS,1353 S WABASH,Chicago,IL,
489,51481545,4/5/07 19:25,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,3179532,IL,PAS,1354 N WELLS,Chicago,IL,
490,51481546,4/5/07 19:27,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,308LPP,IL,PAS,1528 N WELLS,Chicago,IL,
491,51900589,4/5/07 8:18,2007,8,CPD,940060,PARK/STAND ON BICYCLE PATH,2215R,IL,DLC,3235 W MARQUETE ROAD,Chicago,IL,
492,52210026,4/9/07 19:38,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9561515,IL,PAS,4708 S DREXEL,Chicago,IL,
493,52034310,4/9/07 17:48,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,6185TX,IL,TXI,3831 N ELSTON,Chicago,IL,
494,52034311,4/9/07 17:56,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,AFD5149,MI,PAS,4245 N ELSTON,Chicago,IL,
495,51365899,4/9/07 12:01,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5586591,IL,PAS,917 W WASHINGTON,Chicago,IL,
496,52162954,4/5/07 16:04,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7225949,IL,PAS,2024 N HALSTED,Chicago,IL,
497,52162961,4/5/07 16:37,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,345H286,IL,TMP,2026 N HALSTED,Chicago,IL,
498,52159638,4/10/07 13:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,TII963,OK,PAS,1529 N WELLS,Chicago,IL,
499,52160631,4/8/07 21:07,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9052494,IL,PAS,230 W DIVISION,Chicago,IL,
500,52213761,4/12/07 9:41,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6319679,IL,PAS,1524 E 57TH,Chicago,IL,
501,51936200,4/16/07 18:55,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9470672,IL,PAS,4216 W 26TH ST,Chicago,IL,
502,52171307,4/14/07 19:18,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,D816018,IL,PAS,1621 N HALSTED,Chicago,IL,
503,52171309,4/14/07 19:25,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6029164,IL,PAS,2126 N HALSTED,Chicago,IL,
504,52160294,4/14/07 22:37,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,RM420,RI,PAS,2268 N LINCOLN,Chicago,IL,
505,52210504,4/20/07 17:58,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8565543,IL,PAS,4750 S DREXEL,Chicago,IL,
506,52210540,4/20/07 17:57,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6044345,IL,PAS,4537 S DREXEL,Chicago,IL,
507,52212934,4/20/07 18:42,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,BUCA33,IL,PAS,4500 S DREXEL,Chicago,IL,
508,51894519,4/21/07 18:52,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,9553020,IL,PAS,2108 W DIVISION,Chicago,IL,
509,51894521,4/24/07 15:16,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,2653155,IL,PAS,1635 W DIVISION,Chicago,IL,
510,52173293,4/19/07 19:37,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8041794,IL,PAS,2219 N HALSTED,Chicago,IL,
511,52114577,4/26/07 16:25,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2683548,IL,PAS,1533 N WELLS,Chicago,IL,
512,52257979,4/22/07 20:15,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,PANGMAN,IL,PAS,2260 N LINCOLN,Chicago,IL,
513,52072254,4/26/07 15:30,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,2633171,IL,PAS,550 W ARMITAGE,Chicago,IL,
514,52072958,4/11/07 15:40,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,G142183,IL,PAS,1304 S WABASH,Chicago,IL,
515,52186284,5/3/07 17:43,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,7432748,IL,PAS,3859 N ELSTON,Chicago,IL,
516,51479143,5/5/07 11:31,2007,19,CPD,940060,PARK/STAND ON BICYCLE PATH,4821263,IL,PAS,3737 N SOUTHPORT,Chicago,IL,
517,52319848,5/3/07 19:50,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G289069,IL,PAS,4915 S DREXEL,Chicago,IL,
518,52319849,5/3/07 19:45,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,MCHRSPT,IL,PAS,4507 S DREXEL BLVD,Chicago,IL,
519,52320451,5/4/07 21:59,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7441906,IL,PAS,523 S DREXEL BLVD,Chicago,IL,
520,52353351,5/2/07 18:35,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2104074,IL,PAS,2030 N LINCOLN,Chicago,IL,
521,52114599,5/6/07 16:05,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8752510,IL,PAS,1603 N WELLS,Chicago,IL,
522,52158192,5/3/07 16:09,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,G338803,IL,PAS,2136 W DIVISON,Chicago,IL,
523,52347580,5/8/07 15:51,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8782108,IL,PAS,920 W ARMITAGE,Chicago,IL,
524,51846464,5/12/07 1:49,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,8120101,IL,PAS,717 W 67TH,Chicago,IL,
525,52072269,5/3/07 14:30,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9657888,IL,PAS,1652 N WELLS,Chicago,IL,
526,52072271,5/3/07 14:39,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,J491048,IL,PAS,1961 N LINCOLN,Chicago,IL,
527,52318109,5/13/07 19:05,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,040ICM,AR,TRK,4542 S DREXEL,Chicago,IL,
528,52319850,5/3/07 19:40,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9713259,IL,PAS,4815 S DREXEL BLVD,Chicago,IL,
529,52060017,5/13/07 7:50,2007,4,CPD,940060,PARK/STAND ON BICYCLE PATH,CSP287,IL,PAS,8263 S SOUTH CHICAGO,Chicago,IL,
530,52347865,5/9/07 19:19,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,1519418,IL,PAS,2139 N HALSTED,Chicago,IL,
531,52182547,5/16/07 17:24,2007,14,CPD,940060,PARK/STAND ON BICYCLE PATH,J900617,IL,PAS,1355 N CALIFORNIA,Chicago,IL,
