Status,Match_addr,X,Y,id,ticketnum,date_,year_,unit,unitdesc,violation,violationd,license,licstate,lictype,address,city,state,zip
M,"5359 W MADISON ST, CHICAGO, IL 60644",-87.75925,41.880243,4272,66012431,6/13/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,5359 W MADISON,Chicago,IL, 
M,"1923 S STATE ST, CHICAGO, IL 60616",-87.62707,41.856324,4273,66094883,6/14/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1923 S STATE ST,Chicago,IL, 
M,"1450 N HALSTED ST, CHICAGO, IL 60622",-87.648164,41.907841,4274,65789450,6/12/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1450 N HALSTED,Chicago,IL, 
M,"4021 W MADISON ST, CHICAGO, IL 60624",-87.726051,41.880651,4275,66003652,6/15/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4021 W MADISON,Chicago,IL, 
M,"5136 W MADISON ST, CHICAGO, IL 60644",-87.753695,41.880329,4276,66014964,6/14/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5136 W MADISON,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4277,66014965,6/14/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5138 W MADISON,Chicago,IL, 
M,"5400 W MADISON ST, CHICAGO, IL 60644",-87.760045,41.880233,4278,66014967,6/14/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5400 W MADISON,Chicago,IL, 
M,"5658 S LAKE SHORE DR, CHICAGO, IL 60637",-87.580257,41.792767,4279,65158510,6/16/15 0:00,2015,20,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5658 N LAKE SHORE DR,Chicago,IL, 
M,"4350 S DREXEL BLVD, CHICAGO, IL 60653",-87.604474,41.815805,4280,65656705,6/16/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4350 S DREXEL BLVD,Chicago,IL, 
M,"7532 S DREXEL AVE, CHICAGO, IL 60619",-87.602873,41.757874,4281,65656706,6/16/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7532 S DREXEL BLVD,Chicago,IL, 
M,"4610 S DREXEL BLVD, CHICAGO, IL 60653",-87.604359,41.811053,4282,65656707,6/16/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4610 S DREXEL BLVD,Chicago,IL, 
M,"4848 S DREXEL BLVD, CHICAGO, IL 60615",-87.604228,41.80678,4283,65656708,6/16/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4848 S DREXEL BLVD,Chicago,IL, 
M,"4938 S DREXEL BLVD, CHICAGO, IL 60615",-87.604202,41.805123,4284,65656709,6/16/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4938 S DREXEL BLVD,Chicago,IL, 
M,"766 E OAKWOOD BLVD, CHICAGO, IL 60653",-87.607845,41.822727,4285,65658461,6/13/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,766 E OAKWOOD,Chicago,IL, 
M,"764 E OAKWOOD BLVD, CHICAGO, IL 60653",-87.607901,41.822726,4286,65658462,6/13/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,764 E OAKWOOD,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4287,65808878,6/16/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5138 W MADISON,Chicago,IL, 
M,"5433 W MADISON ST, CHICAGO, IL 60644",-87.761286,41.880217,4288,66011188,6/16/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5433 W MADISON ST,Chicago,IL, 
M,"5429 W MADISON ST, CHICAGO, IL 60644",-87.761131,41.880219,4289,66011189,6/16/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5429 W MADISON ST,Chicago,IL, 
M,"5433 W MADISON ST, CHICAGO, IL 60644",-87.761286,41.880217,4290,66012571,6/17/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5433 W MADISON ST,Chicago,IL, 
M,"5353 W MADISON ST, CHICAGO, IL 60644",-87.759143,41.880245,4291,66012792,6/16/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5353 W MADISON,Chicago,IL, 
M,"2145 S HALSTED ST, CHICAGO, IL 60608",-87.6465,41.853236,4292,65452539,6/9/15 0:00,2015,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2145 S HALSTED ST,Chicago,IL, 
M,"4044 W MADISON ST, CHICAGO, IL 60624",-87.726157,41.88065,4293,66003659,6/17/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4044 W MADISON,Chicago,IL, 
M,"4048 W MADISON ST, CHICAGO, IL 60624",-87.726209,41.880649,4294,66003660,6/17/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4048 W MADISON,Chicago,IL, 
M,"5431 W MADISON ST, CHICAGO, IL 60644",-87.761209,41.880218,4295,66012576,6/18/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5431 W MADISON ST,Chicago,IL, 
M,"5329 W MADISON ST, CHICAGO, IL 60644",-87.758718,41.88025,4296,66012588,6/19/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5329 W MADISON ST,Chicago,IL, 
M,"5337 W MADISON ST, CHICAGO, IL 60644",-87.75886,41.880248,4297,66012589,6/19/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5337 W MADISON ST,Chicago,IL, 
M,"5159 W LAKE ST, CHICAGO, IL 60644",-87.75453,41.887032,4298,66012633,6/19/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5159 W LAKE,Chicago,IL, 
M,"6826 S HALSTED ST, CHICAGO, IL 60621",-87.64446,41.770026,4299,65781412,6/14/15 0:00,2015,212,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6826 S HALSTED,Chicago,IL, 
M,"1100 S CANAL ST, CHICAGO, IL 60607",-87.639219,41.868148,4300,65832331,6/19/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,PAS,1100 S CANAL ST,Chicago,IL, 
M,"2552 W 63RD ST, CHICAGO, IL 60629",-87.687686,41.779111,4301,66046157,6/19/15 0:00,2015,8,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2552 W 63RD ST,Chicago,IL, 
M,"4408 S DREXEL BLVD, CHICAGO, IL 60653",-87.604442,41.814732,4302,65656718,6/20/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,4408 S DREXEL BLVD,Chicago,IL, 
M,"4408 S DREXEL AVE, CHICAGO, IL 60653",-87.604442,41.814732,4303,65659372,6/20/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4408 S DREXEL,Chicago,IL, 
M,"4016 S DREXEL AVE, CHICAGO, IL 60653",-87.605733,41.821293,4304,65659373,6/20/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4016 S DREXEL,Chicago,IL, 
M,"4958 W LAKE ST, CHICAGO, IL 60644",-87.749334,41.88675,4305,66013429,6/21/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,4958 W LAKE,Chicago,IL, 
M,"4017 W MADISON ST, CHICAGO, IL 60624",-87.725957,41.880653,4306,66055925,6/21/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4017 W MADISON,Chicago,IL, 
M,"4036 W MADISON ST, CHICAGO, IL 60624",-87.726052,41.880651,4307,66055926,6/21/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4036 W MADISON,Chicago,IL, 
M,"4024 W MADISON ST, CHICAGO, IL 60624",-87.725895,41.880653,4308,66055927,6/21/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4024 W MADISON,Chicago,IL, 
M,"1007 S CANAL ST, CHICAGO, IL 60607",-87.639233,41.86887,4309,66094889,6/22/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1007 S CANAL ST,Chicago,IL, 
M,"2532 W DIVISION ST, CHICAGO, IL 60622",-87.690734,41.902982,4310,65043861,6/20/15 0:00,2015,14,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2532 W DIVISION,Chicago,IL, 
M,"225 S CANAL ST, CHICAGO, IL 60606",-87.639585,41.878974,4311,65562310,6/23/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,225 S CANAL,Chicago,IL, 
M,"766 E OAKWOOD BLVD, CHICAGO, IL 60653",-87.607845,41.822727,4312,65658469,6/23/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,766 E OAKWOOD,Chicago,IL, 
M,"4720 S DREXEL AVE, CHICAGO, IL 60615",-87.604308,41.809052,4313,65659376,6/23/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4720 S DREXEL,Chicago,IL, 
M,"2233 W DIVISION ST, CHICAGO, IL 60622",-87.682913,41.903091,4314,65908117,6/23/15 0:00,2015,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2233 W DIVISION,Chicago,IL, 
M,"2714 W DIVISION ST, CHICAGO, IL 60622",-87.694794,41.90294,4315,65979468,6/21/15 0:00,2015,14,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,MCY,2714 W DIVISION,Chicago,IL, 
M,"4421 N BROADWAY AVE, CHICAGO, IL 60640",-87.655447,41.962226,4317,66018705,6/22/15 0:00,2015,19,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,4421 N BROADWAY,Chicago,IL, 
M,"310 S DESPLAINES ST, CHICAGO, IL 60661",-87.643974,41.877698,4318,65174961,6/17/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,310 S DESPLAINES,Chicago,IL, 
M,"2331 S STATE ST, CHICAGO, IL 60616",-87.626964,41.850488,4319,65370900,6/27/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2331 S STATE,Chicago,IL, 
M,"2331 S STATE ST, CHICAGO, IL 60616",-87.626964,41.850488,4320,65370901,6/27/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2331 S STATE,Chicago,IL, 
M,"2335 S STATE ST, CHICAGO, IL 60616",-87.626963,41.850418,4321,65370902,6/27/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2335 S STATE,Chicago,IL, 
M,"2337 S STATE ST, CHICAGO, IL 60616",-87.626962,41.850383,4322,65370903,6/27/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2337 S STATE,Chicago,IL, 
M,"1160 N CLARK ST, CHICAGO, IL 60610",-87.631416,41.903246,4323,65074472,6/28/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1160 N CLARK,Chicago,IL, 
M,"4811 W MADISON ST, CHICAGO, IL 60644",-87.745451,41.880423,4324,65808880,6/25/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4811 W MADISON,Chicago,IL, 
M,"5146 W MADISON ST, CHICAGO, IL 60644",-87.753885,41.880326,4325,65810632,6/25/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5146 W MADISON,Chicago,IL, 
M,"5142 W MADISON ST, CHICAGO, IL 60644",-87.753809,41.880327,4326,65810633,6/25/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5142 W MADISON,Chicago,IL, 
M,"5140 W MADISON ST, CHICAGO, IL 60644",-87.753771,41.880328,4327,65810634,6/25/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5140 W MADISON,Chicago,IL, 
M,"5142 W MADISON ST, CHICAGO, IL 60644",-87.753809,41.880327,4328,65810635,6/25/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5142 W MADISON,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4329,65810636,6/25/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5138 W MADISON,Chicago,IL, 
M,"5348 W MADISON ST, CHICAGO, IL 60644",-87.758906,41.880248,4330,65810640,6/27/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5348 W MADISON,Chicago,IL, 
M,"2314 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.671561,41.850145,4331,65968722,6/27/15 0:00,2015,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2314 S BLUE ISLAND,Chicago,IL, 
M,"2315 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.671445,41.850189,4332,65968723,6/27/15 0:00,2015,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2315 S BLUE ISLAND,Chicago,IL, 
M,"5403 W MADISON ST, CHICAGO, IL 60644",-87.760122,41.880232,4333,66011230,6/24/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5403 W MADISON,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4334,66011238,6/27/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5138 W MADISON,Chicago,IL, 
M,"5431 W MADISON ST, CHICAGO, IL 60644",-87.761209,41.880218,4335,66012598,6/24/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5431 W MADISON ST,Chicago,IL, 
M,"5219 W MADISON ST, CHICAGO, IL 60644",-87.755884,41.8803,4336,66015329,6/27/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5219 W MADISON,Chicago,IL, 
M,"1601 S LAKE SHORE DR, CHICAGO, IL 60605",-87.618041,41.861371,4337,65553605,6/27/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1601 N LAKE SHORE DR,Chicago,IL, 
M,"1601 S LAKE SHORE DR, CHICAGO, IL 60605",-87.618041,41.861371,4338,65553607,6/30/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1601 N LAKE SHORE DR,Chicago,IL, 
M,"1601 S LAKE SHORE DR, CHICAGO, IL 60605",-87.618041,41.861371,4339,65553608,6/30/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1601 N LAKE SHORE DR,Chicago,IL, 
M,"755 E OAKWOOD BLVD, CHICAGO, IL 60653",-87.608183,41.822722,4340,65649062,6/30/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,755 E OAKWOOD,Chicago,IL, 
M,"5049 S DREXEL BLVD, CHICAGO, IL 60615",-87.603738,41.8031,4341,65656732,6/27/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5049 S DREXEL BLVD,Chicago,IL, 
M,"1600 N LAKE SHORE DR, CHICAGO, IL 60610",-87.626539,41.911603,4342,65788920,6/7/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1600 N LAKE SHORE,Chicago,IL, 
M,"1231 N HALSTED ST, CHICAGO, IL 60622",-87.648077,41.904268,4343,65855934,6/29/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2249360,IL,APP,1231 N HALSTED,Chicago,IL, 
M,"2947 W MARQUETTE RD, CHICAGO, IL 60629",-87.696697,41.771663,4344,66047204,7/1/15 0:00,2015,8,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2947 W MARQUETTE RD,Chicago,IL, 
M,"2949 W MARQUETTE RD, CHICAGO, IL 60629",-87.696744,41.771662,4345,66047205,7/1/15 0:00,2015,8,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2949 W MARQUETTE RD,Chicago,IL, 
M,"6426 S KING DR, CHICAGO, IL 60637",-87.615486,41.777813,4346,66145809,6/21/15 0:00,2015,3,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6426 S KING DR,Chicago,IL, 
M,"2421 W 63RD ST, CHICAGO, IL 60629",-87.684466,41.779134,4347,65657592,6/27/15 0:00,2015,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2421 W 63RD,Chicago,IL, 
M,"5146 W MADISON ST, CHICAGO, IL 60644",-87.753885,41.880326,4348,65810641,7/1/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5146 W MADISON,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4349,65810644,7/1/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,5138 W MADISON,Chicago,IL, 
M,"5144 W MADISON ST, CHICAGO, IL 60644",-87.753847,41.880327,4350,65810645,7/1/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5144 W MADISON,Chicago,IL, 
M,"5144 W MADISON ST, CHICAGO, IL 60644",-87.753847,41.880327,4351,65810646,7/1/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,1350848,IL,PAS,5144 W MADISON,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4352,65810650,7/1/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5138 W MADISON,Chicago,IL, 
M,"5136 W MADISON ST, CHICAGO, IL 60644",-87.753695,41.880329,4353,65810651,7/1/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5136 W MADISON,Chicago,IL, 
M,"5036 W WASHINGTON BLVD, CHICAGO, IL 60644",-87.75101,41.881676,4354,66011243,7/1/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5036 W WASHINGTON,Chicago,IL, 
M,"2238 W MADISON ST, CHICAGO, IL 60612",-87.68245,41.881224,4355,66012875,6/18/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2238 W MADISON,Chicago,IL, 
M,"5242 W MADISON ST, CHICAGO, IL 60644",-87.756313,41.880293,4356,66012876,6/18/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5242 W MADISON,Chicago,IL, 
M,"5421 W MADISON ST, CHICAGO, IL 60644",-87.760821,41.880223,4357,66012882,6/19/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5421 W MADISON,Chicago,IL, 
M,"4924 W LAKE ST, CHICAGO, IL 60644",-87.748469,41.886705,4358,66013279,6/28/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4924 W LAKE ST,Chicago,IL, 
M,"5353 W MADISON ST, CHICAGO, IL 60644",-87.759143,41.880245,4359,66015327,6/26/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5353 W MADISON,Chicago,IL, 
M,"5024 W MADISON ST, CHICAGO, IL 60644",-87.750682,41.880361,4360,66015853,6/30/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5024 W MADISON ST,Chicago,IL, 
M,"5422 W MADISON ST, CHICAGO, IL 60644",-87.761012,41.880221,4361,66015854,6/30/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5422 W MADISON ST,Chicago,IL, 
M,"4815 S DREXEL BLVD, CHICAGO, IL 60615",-87.603807,41.807362,4362,65656745,7/2/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4815 S DREXEL BLVD,Chicago,IL, 
M,"4348 S DREXEL BLVD, CHICAGO, IL 60653",-87.604475,41.81584,4363,65656746,7/2/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4348 S DREXEL BLVD,Chicago,IL, 
M,"4532 S DREXEL BLVD, CHICAGO, IL 60653",-87.604385,41.812479,4364,65656747,7/2/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4532 S DREXEL BLVD,Chicago,IL, 
M,"4710 S DREXEL BLVD, CHICAGO, IL 60615",-87.604316,41.809226,4365,65656748,7/2/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4710 S DREXEL BLVD,Chicago,IL, 
M,"4630 S DREXEL AVE, CHICAGO, IL 60653",-87.604352,41.810702,4366,65656749,7/2/15 0:00,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4630 S DREXEL,Chicago,IL, 
M,"258 E 31ST ST, CHICAGO, IL 60616",-87.619943,41.838388,4367,65984655,7/4/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,258 E 31ST ST,Chicago,IL, 
M,"254 E 31ST ST, CHICAGO, IL 60616",-87.619988,41.838388,4368,65984656,7/4/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,254 E 31ST ST,Chicago,IL, 
M,"252 E 31ST ST, CHICAGO, IL 60616",-87.620011,41.838387,4369,65984657,7/4/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,AZ,PAS,252 E 31ST ST,Chicago,IL, 
M,"219 E 31ST ST, CHICAGO, IL 60616",-87.620398,41.838382,4370,65984658,7/4/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,219 E 31ST,Chicago,IL, 
M,"1601 S LAKE SHORE DR, CHICAGO, IL 60605",-87.618041,41.861371,4372,65553609,7/3/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1601 N LAKE SHORE,Chicago,IL, 
M,"5319 W MADISON ST, CHICAGO, IL 60644",-87.758439,41.880254,4373,65811614,7/2/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5319 W MADISON,Chicago,IL, 
M,"3231 W LAKE ST, CHICAGO, IL 60624",-87.707111,41.884399,4374,65916393,7/3/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,3231 W LAKE ST,Chicago,IL, 
M,"4034 W MADISON ST, CHICAGO, IL 60624",-87.726026,41.880652,4375,65917277,7/4/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,4034 W MADISON,Chicago,IL, 
M,"4036 W MADISON ST, CHICAGO, IL 60624",-87.726052,41.880651,4376,65917278,7/4/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4036 W MADISON,Chicago,IL, 
M,"4049 W MADISON ST, CHICAGO, IL 60624",-87.726708,41.880643,4377,65917279,7/4/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4049 W MADISON,Chicago,IL, 
M,"4031 W MADISON ST, CHICAGO, IL 60624",-87.726286,41.880648,4378,65917280,7/4/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4031 W MADISON,Chicago,IL, 
M,"5140 W MADISON ST, CHICAGO, IL 60644",-87.753771,41.880328,4381,66012897,7/2/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,246419,IL,HCP,5140 W MADISON,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4382,66012898,7/2/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5138 W MADISON,Chicago,IL, 
M,"5142 W MADISON ST, CHICAGO, IL 60644",-87.753809,41.880327,4383,66012899,7/2/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5142 W MADISON,Chicago,IL, 
M,"5049 W MADISON ST, CHICAGO, IL 60644",-87.751793,41.880349,4384,66012900,7/2/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5049 W MADISON,Chicago,IL, 
M,"5138 W MADISON ST, CHICAGO, IL 60644",-87.753733,41.880328,4385,66016891,7/2/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5138 W MADISON,Chicago,IL, 
M,"2955 W MARQUETTE RD, CHICAGO, IL 60629",-87.696913,41.771658,4386,66047209,7/7/15 0:00,2015,8,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2955 W MARQUETTE,Chicago,IL, 
M,"4042 W MADISON ST, CHICAGO, IL 60624",-87.72613,41.88065,4387,66055945,7/3/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4042 W MADISON,Chicago,IL, 
M,"4033 W MADISON ST, CHICAGO, IL 60624",-87.726332,41.880648,4388,66056433,2/3/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,4033 W MADISON,Chicago,IL, 
M,"4013 W MADISON ST, CHICAGO, IL 60624",-87.725863,41.880654,4389,66056434,7/3/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,4013 W MADISON,Chicago,IL, 
M,"4033 W MADISON ST, CHICAGO, IL 60624",-87.726332,41.880648,4390,66056450,7/3/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4033 W MADISON,Chicago,IL, 
M,"4017 W MADISON ST, CHICAGO, IL 60624",-87.725957,41.880653,4391,66056451,7/3/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4017 W MADISON,Chicago,IL, 
M,"4038 W MADISON ST, CHICAGO, IL 60624",-87.726078,41.880651,4392,66056911,7/5/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4038 W MADISON,Chicago,IL, 
M,"4053 W MADISON ST, CHICAGO, IL 60624",-87.726801,41.880642,4393,66058244,7/3/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,4053 W MADISON,Chicago,IL, 
M,"4054 W MADISON ST, CHICAGO, IL 60624",-87.726287,41.880648,4394,66058715,7/4/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4054 W MADISON,Chicago,IL, 
